order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
4768,397,prior,4,0,17,5
4769,397,prior,5,6,12,6
4770,397,prior,6,3,13,4
4771,397,prior,7,0,22,16
4772,397,prior,8,6,12,5
4773,397,prior,9,5,10,1
4774,397,prior,10,5,15,1
4775,397,prior,11,6,6,2
4776,397,prior,12,2,17,2
4777,397,train,13,5,12,14
4778,398,prior,1,3,8,
4779,398,prior,2,1,4,22
4780,398,prior,3,6,7,10
4781,398,prior,4,5,7,30
4782,398,prior,5,3,6,11
4783,398,prior,6,4,15,9
4784,398,prior,7,3,14,0
4785,398,prior,8,2,9,20
4786,398,prior,9,5,15,30
4787,398,train,10,0,14,8
4788,399,prior,1,4,11,
4789,399,prior,2,1,15,5
4790,399,prior,3,6,16,6
4791,399,prior,4,3,3,13
4792,399,prior,5,2,20,14
4793,399,prior,6,1,21,1
4794,399,prior,7,0,16,6
4795,399,prior,8,5,15,4
4796,399,prior,9,2,6,3
4797,399,prior,10,3,13,7
4798,399,prior,11,1,16,18
4799,399,prior,12,2,9,13
4800,399,prior,13,0,11,9
4801,399,prior,14,3,13,6
4802,399,prior,15,1,12,12
4803,399,prior,16,0,16,24
4804,399,prior,17,2,7,18
4805,399,train,18,4,23,10
4806,400,prior,1,5,16,
4807,400,prior,2,6,15,2
4808,400,prior,3,1,12,19
4809,400,prior,4,4,14,30
4810,400,prior,5,3,10,6
4811,400,prior,6,6,12,9
4812,400,prior,7,2,22,6
4813,400,prior,8,3,14,9
4814,400,prior,9,3,12,18
4815,400,prior,10,3,10,4
4816,400,prior,11,0,10,13
4817,400,train,12,1,13,15
4818,401,prior,1,5,12,
4819,401,prior,2,6,19,0
4820,401,prior,3,4,9,15
4821,401,prior,4,4,6,5
4822,401,prior,5,3,13,4
4823,401,prior,6,6,14,16
4824,401,prior,7,1,15,3
4825,401,prior,8,0,12,10
4826,401,train,9,0,13,12
4827,402,prior,1,1,13,
4828,402,prior,2,6,13,9
4829,402,prior,3,6,11,0
4830,402,prior,4,4,12,2
4831,402,prior,5,6,6,6
4832,402,prior,6,6,14,8
4833,402,prior,7,0,13,9
4834,402,train,8,4,7,24
4835,403,prior,1,5,17,
4836,403,prior,2,0,7,6
4837,403,prior,3,6,14,4
4838,403,prior,4,2,19,12
4839,403,prior,5,0,10,3
4840,403,prior,6,3,12,1
4841,403,prior,7,2,14,5
4842,403,prior,8,2,14,2
4843,403,prior,9,0,17,30
4844,403,prior,10,3,13,10
4845,403,prior,11,4,12,6
4846,403,prior,12,2,18,6
4847,403,prior,13,3,10,15
4848,403,prior,14,1,11,3
4849,403,prior,15,0,9,13
4850,403,prior,16,2,12,1
4851,403,prior,17,4,8,10
4852,403,prior,18,6,14,16
4853,403,prior,19,2,13,19
4854,403,prior,20,1,11,11
4855,403,train,21,3,23,11
4856,404,prior,1,2,11,
4857,404,prior,2,4,13,15
4858,404,prior,3,4,15,6
4859,404,train,4,3,7,14
4860,405,prior,1,2,11,
4861,405,prior,2,5,11,7
4862,405,prior,3,2,13,9
4863,405,prior,4,2,17,12
4864,405,prior,5,5,11,1
4865,405,prior,6,1,9,10
4866,405,prior,7,4,14,18
4867,405,prior,8,2,21,5
4868,405,prior,9,6,6,16
4869,405,prior,10,2,13,22
4870,405,prior,11,5,12,6
4871,405,train,12,0,17,15
4872,406,prior,1,3,17,
4873,406,prior,2,2,16,5
4874,406,prior,3,2,10,4
4875,406,prior,4,0,14,6
4876,406,prior,5,3,17,4
4877,406,prior,6,4,17,3
4878,406,train,7,1,9,4
4879,407,prior,1,1,8,
4880,407,prior,2,4,13,11
4881,407,prior,3,5,17,4
4882,407,prior,4,2,16,10
4883,407,prior,5,3,13,5
4884,407,prior,6,4,3,8
4885,407,prior,7,1,10,2
4886,407,prior,8,5,14,5
4887,407,prior,9,6,20,7
4888,407,prior,10,2,7,9
4889,407,prior,11,4,14,10
4890,407,prior,12,1,15,24
4891,407,prior,13,4,11,6
4892,407,prior,14,2,14,15
4893,407,train,15,1,15,9
4894,408,prior,1,4,19,
4895,408,prior,2,5,10,11
4896,408,prior,3,4,10,15
4897,408,prior,4,5,8,19
4898,408,prior,5,2,15,8
4899,408,prior,6,0,13,17
4900,408,train,7,0,16,10
4901,409,prior,1,4,9,
4902,409,prior,2,6,16,8
4903,409,prior,3,2,9,1
4904,409,prior,4,0,14,6
4905,409,prior,5,2,14,22
4906,409,prior,6,4,18,5
4907,409,prior,7,1,22,7
4908,409,prior,8,1,14,7
4909,409,prior,9,1,13,8
4910,409,train,10,6,22,23
4911,410,prior,1,6,13,
4912,410,prior,2,1,3,4
4913,410,prior,3,3,13,1
4914,410,prior,4,0,12,6
4915,410,prior,5,5,14,1
4916,410,prior,6,4,7,8
4917,410,prior,7,2,14,8
4918,410,prior,8,2,15,6
4919,410,prior,9,5,10,12
4920,410,prior,10,3,15,17
4921,410,prior,11,5,19,21
4922,410,prior,12,2,16,2
4923,410,prior,13,3,19,15
4924,410,prior,14,1,18,25
4925,410,prior,15,3,12,3
4926,410,prior,16,3,5,11
4927,410,prior,17,0,17,19
4928,410,prior,18,0,10,3
4929,410,prior,19,5,6,5
4930,410,prior,20,3,7,15
4931,410,train,21,6,10,6
4932,411,prior,1,3,21,
4933,411,prior,2,4,14,22
4934,411,prior,3,1,13,7
4935,411,prior,4,3,16,11
4936,411,prior,5,2,14,2
4937,411,prior,6,6,6,7
4938,411,prior,7,1,20,9
4939,411,prior,8,2,10,3
4940,411,prior,9,4,13,18
4941,411,prior,10,4,13,12
4942,411,train,11,2,14,11
4943,412,prior,1,5,13,
4944,412,prior,2,0,13,11
4945,412,prior,3,2,17,15
4946,412,prior,4,6,6,12
4947,412,prior,5,2,12,15
4948,412,prior,6,3,15,22
4949,412,prior,7,1,12,1
4950,412,train,8,1,7,5
4951,413,prior,1,1,9,
4952,413,prior,2,4,7,14
4953,413,prior,3,6,12,10
4954,413,prior,4,4,10,1
4955,413,prior,5,4,18,2
4956,413,train,6,6,17,10
4957,414,prior,1,2,15,
4958,414,prior,2,4,15,21
4959,414,prior,3,3,9,15
4960,414,prior,4,4,9,13
4961,414,prior,5,0,8,18
4962,414,prior,6,3,18,6
4963,414,prior,7,6,8,13
4964,414,prior,8,1,9,4
4965,414,prior,9,1,17,5
4966,414,prior,10,4,12,3
4967,414,train,11,0,13,15
4968,415,prior,1,6,17,
4969,415,prior,2,2,10,6
4970,415,prior,3,6,12,6
4971,415,prior,4,1,7,30
4972,415,prior,5,3,12,9
4973,415,prior,6,0,8,3
4974,415,prior,7,5,12,10
4975,415,prior,8,2,6,11
4976,415,prior,9,6,16,6
4977,415,prior,10,2,14,1
4978,415,prior,11,0,18,15
4979,415,prior,12,4,9,3
4980,415,prior,13,5,7,19
4981,415,train,14,0,16,2
4982,416,prior,1,0,14,
4983,416,prior,2,4,16,10
4984,416,prior,3,4,8,13
4985,416,prior,4,2,10,7
4986,416,prior,5,1,22,10
4987,416,prior,6,6,10,4
4988,416,prior,7,5,14,6
4989,416,prior,8,3,18,8
4990,416,prior,9,5,11,14
4991,416,prior,10,0,11,14
4992,416,prior,11,4,12,4
4993,416,train,12,6,12,9
4994,417,prior,1,2,19,
4995,417,prior,2,5,17,11
4996,417,prior,3,2,17,3
4997,417,prior,4,2,10,3
4998,417,prior,5,6,10,15
4999,417,prior,6,2,10,3
5000,417,prior,7,4,14,4
5001,417,train,8,1,11,15
5002,418,prior,1,4,16,
5003,418,prior,2,0,6,5
5004,418,prior,3,0,15,6
5005,418,prior,4,5,13,14
5006,418,prior,5,2,9,3
5007,418,prior,6,4,4,8
5008,418,prior,7,0,8,14
5009,418,prior,8,4,17,30
5010,418,prior,9,5,10,6
5011,418,prior,10,2,11,11
5012,418,prior,11,2,12,30
5013,418,prior,12,1,3,5
5014,418,prior,13,2,11,2
5015,418,prior,14,1,9,13
5016,418,prior,15,0,12,6
5017,418,train,16,1,14,10
5018,419,prior,1,5,12,
5019,419,prior,2,3,8,6
5020,419,prior,3,6,12,6
5021,419,prior,4,6,12,9
5022,419,prior,5,3,10,10
5023,419,prior,6,2,12,6
5024,419,prior,7,3,2,14
5025,419,prior,8,1,18,4
5026,419,prior,9,1,9,16
5027,419,prior,10,4,15,7
5028,419,train,11,5,11,9
5029,420,prior,1,5,17,
5030,420,prior,2,4,13,12
5031,420,prior,3,3,13,20
5032,420,prior,4,5,12,5
5033,420,prior,5,5,11,7
5034,420,prior,6,4,16,30
5035,420,prior,7,2,10,5
5036,420,prior,8,5,18,3
5037,420,prior,9,1,16,5
5038,420,prior,10,4,16,6
5039,420,prior,11,5,18,5
5040,420,prior,12,6,8,9
5041,420,prior,13,1,22,3
5042,420,prior,14,1,16,10
5043,420,train,15,6,12,8
5044,421,prior,1,6,11,
5045,421,prior,2,6,13,19
5046,421,prior,3,2,12,4
5047,421,prior,4,1,14,11
5048,421,prior,5,6,10,6
5049,421,prior,6,1,9,5
5050,421,prior,7,2,11,14
5051,421,prior,8,0,16,18
5052,421,prior,9,3,5,2
5053,421,prior,10,2,13,3
5054,421,prior,11,5,7,2
5055,421,prior,12,0,7,11
5056,421,train,13,0,17,18
5057,422,prior,1,2,7,
5058,422,prior,2,2,13,7
5059,422,prior,3,2,12,3
5060,422,prior,4,6,16,5
5061,422,prior,5,0,16,9
5062,422,prior,6,5,8,22
5063,422,prior,7,6,15,4
5064,422,prior,8,5,9,5
5065,422,prior,9,0,13,15
5066,422,train,10,5,18,9
5067,423,prior,1,5,8,
5068,423,prior,2,3,10,3
5069,423,prior,3,0,10,20
5070,423,prior,4,3,9,10
5071,423,prior,5,6,18,4
5072,423,prior,6,5,10,4
5073,423,prior,7,6,16,8
5074,423,prior,8,4,12,9
5075,423,prior,9,0,7,4
5076,423,prior,10,5,4,5
5077,423,prior,11,2,14,5
5078,423,prior,12,5,16,18
5079,423,prior,13,1,11,5
5080,423,prior,14,5,10,7
5081,423,prior,15,2,5,20
5082,423,prior,16,0,13,4
5083,423,train,17,3,13,7
5084,424,prior,1,2,11,
5085,424,prior,2,6,11,16
5086,424,prior,3,5,10,8
5087,424,prior,4,5,13,2
5088,424,prior,5,6,10,7
5089,424,prior,6,6,16,13
5090,424,prior,7,3,13,3
5091,424,prior,8,4,11,4
5092,424,prior,9,1,11,11
5093,424,prior,10,1,6,27
5094,424,train,11,6,10,15
5095,425,prior,1,0,16,
5096,425,prior,2,5,13,30
5097,425,prior,3,1,13,5
5098,425,prior,4,4,14,2
5099,425,prior,5,2,12,8
5100,425,prior,6,3,15,4
5101,425,prior,7,3,14,11
5102,425,prior,8,4,12,6
5103,425,prior,9,3,19,5
5104,425,prior,10,5,10,6
5105,425,prior,11,2,18,1
5106,425,prior,12,3,12,12
5107,425,prior,13,2,11,5
5108,425,train,14,6,15,7
5109,426,prior,1,3,20,
5110,426,prior,2,6,14,22
5111,426,prior,3,2,10,12
5112,426,prior,4,4,9,10
5113,426,prior,5,5,10,7
5114,426,prior,6,4,15,8
5115,426,prior,7,6,3,11
5116,426,prior,8,1,12,15
5117,426,prior,9,0,6,6
5118,426,prior,10,4,21,3
5119,426,prior,11,3,11,4
5120,426,prior,12,0,12,30
5121,426,prior,13,3,10,6
5122,426,train,14,5,20,6
5123,427,prior,1,3,15,
5124,427,prior,2,1,13,3
5125,427,prior,3,6,7,15
5126,427,prior,4,2,15,10
5127,427,prior,5,2,18,5
5128,427,prior,6,1,12,2
5129,427,prior,7,0,13,6
5130,427,train,8,4,8,6
5131,428,prior,1,5,12,
5132,428,prior,2,0,9,15
5133,428,prior,3,4,16,13
5134,428,prior,4,5,12,7
5135,428,prior,5,2,12,10
5136,428,prior,6,2,16,12
5137,428,prior,7,3,11,7
5138,428,prior,8,5,6,20
5139,428,prior,9,5,15,4
5140,428,prior,10,1,12,4
5141,428,train,11,6,8,4
5142,429,prior,1,0,13,
5143,429,prior,2,3,15,13
5144,429,prior,3,3,18,9
5145,429,prior,4,4,14,3
5146,429,prior,5,2,12,13
5147,429,prior,6,1,8,3
5148,429,prior,7,0,10,10
5149,429,prior,8,0,12,7
5150,429,prior,9,4,11,7
5151,429,prior,10,0,16,7
5152,429,prior,11,5,10,1
5153,429,prior,12,6,8,11
5154,429,train,13,0,8,10
5155,430,prior,1,6,8,
5156,430,prior,2,4,9,18
5157,430,prior,3,6,9,0
5158,430,prior,4,2,13,2
5159,430,prior,5,1,15,7
5160,430,prior,6,2,16,4
5161,430,prior,7,2,15,15
5162,430,prior,8,0,7,11
5163,430,prior,9,5,8,14
5164,430,prior,10,1,17,16
5165,430,prior,11,4,17,19
5166,430,prior,12,6,8,4
5167,430,prior,13,5,12,16
5168,430,prior,14,0,19,1
5169,430,prior,15,2,6,15
5170,430,prior,16,2,7,7
5171,430,train,17,2,12,13
5172,431,prior,1,1,10,
5173,431,prior,2,0,14,15
5174,431,prior,3,0,16,2
5175,431,prior,4,0,11,5
5176,431,prior,5,1,9,6
5177,431,prior,6,6,9,2
5178,431,prior,7,4,9,11
5179,431,prior,8,3,16,8
5180,431,prior,9,3,10,13
5181,431,train,10,6,11,8
5182,432,prior,1,5,16,
5183,432,prior,2,4,15,17
5184,432,prior,3,0,11,1
5185,432,prior,4,5,12,12
5186,432,prior,5,2,10,14
5187,432,prior,6,2,11,7
5188,432,prior,7,6,14,16
5189,432,prior,8,3,11,11
5190,432,prior,9,6,9,6
5191,432,prior,10,5,12,4
5192,432,prior,11,4,14,3
5193,432,prior,12,1,20,6
5194,432,prior,13,0,11,7
5195,432,prior,14,0,9,15
5196,432,prior,15,4,10,6
5197,432,train,16,6,7,15
5198,433,prior,1,2,16,
5199,433,prior,2,6,9,7
5200,433,prior,3,6,8,8
5201,433,prior,4,3,7,9
5202,433,prior,5,3,4,14
5203,433,prior,6,1,14,8
5204,433,prior,7,6,15,12
5205,433,prior,8,1,13,7
5206,433,prior,9,2,13,25
5207,433,prior,10,6,10,6
5208,433,prior,11,4,9,10
5209,433,prior,12,3,21,7
5210,433,prior,13,4,13,8
5211,433,prior,14,1,5,4
5212,433,prior,15,2,10,20
5213,433,prior,16,0,15,24
5214,433,train,17,3,20,5
5215,434,prior,1,5,15,
5216,434,prior,2,0,19,8
5217,434,prior,3,5,5,2
5218,434,prior,4,1,7,12
5219,434,prior,5,2,15,18
5220,434,prior,6,2,11,8
5221,434,prior,7,6,6,3
5222,434,prior,8,2,15,12
5223,434,prior,9,3,12,9
5224,434,prior,10,6,13,7
5225,434,train,11,6,20,11
5226,435,prior,1,3,11,
5227,435,prior,2,6,9,9
5228,435,prior,3,6,10,10
5229,435,prior,4,6,16,8
5230,435,prior,5,0,19,20
5231,435,prior,6,5,9,17
5232,435,prior,7,4,14,16
5233,435,prior,8,0,10,14
5234,435,prior,9,1,13,11
5235,435,prior,10,4,10,18
5236,435,prior,11,0,15,6
5237,435,prior,12,5,13,7
5238,435,prior,13,0,9,29
5239,435,train,14,1,13,6
5240,436,prior,1,2,6,
5241,436,prior,2,2,20,8
5242,436,prior,3,1,16,12
5243,436,prior,4,3,15,18
5244,436,prior,5,6,9,2
5245,436,prior,6,5,14,7
5246,436,prior,7,4,15,10
5247,436,train,8,2,18,3
5248,437,prior,1,1,23,
5249,437,prior,2,1,23,5
5250,437,prior,3,1,10,7
5251,437,prior,4,2,14,10
5252,437,prior,5,0,16,9
5253,437,train,6,3,8,11
5254,438,prior,1,3,17,
5255,438,prior,2,0,8,7
5256,438,prior,3,4,8,21
5257,438,prior,4,4,15,12
5258,438,prior,5,0,11,6
5259,438,prior,6,5,9,5
5260,438,prior,7,5,10,21
5261,438,prior,8,1,12,16
5262,438,prior,9,0,18,12
5263,438,prior,10,3,15,10
5264,438,train,11,0,12,15
5265,439,prior,1,4,16,
5266,439,prior,2,0,15,6
5267,439,prior,3,4,11,13
5268,439,prior,4,5,17,6
5269,439,prior,5,5,18,2
5270,439,prior,6,4,20,5
5271,439,prior,7,6,11,19
5272,439,prior,8,0,16,5
5273,439,prior,9,5,18,5
5274,439,prior,10,3,8,13
5275,439,train,11,0,16,4
5276,440,prior,1,2,16,
5277,440,prior,2,5,14,7
5278,440,prior,3,3,17,8
5279,440,prior,4,3,19,18
5280,440,prior,5,1,15,25
5281,440,prior,6,4,8,16
5282,440,prior,7,5,10,5
5283,440,prior,8,4,19,16
5284,440,prior,9,0,14,18
5285,440,prior,10,3,7,9
5286,440,train,11,6,17,25
5287,441,prior,1,3,10,
5288,441,prior,2,0,9,18
5289,441,prior,3,2,14,4
5290,441,prior,4,0,16,1
5291,441,prior,5,3,12,6
5292,441,train,6,0,12,9
5293,442,prior,1,4,10,
5294,442,prior,2,1,9,13
5295,442,prior,3,1,11,5
5296,442,prior,4,1,15,4
5297,442,prior,5,3,16,6
5298,442,prior,6,5,7,11
5299,442,prior,7,0,13,1
5300,442,prior,8,5,15,15
5301,442,prior,9,0,11,6
5302,442,prior,10,5,18,5
5303,442,prior,11,3,9,15
5304,442,prior,12,3,19,4
5305,442,prior,13,2,10,3
5306,442,prior,14,6,18,3
5307,442,prior,15,2,10,17
5308,442,train,16,6,21,21
5309,443,prior,1,6,10,
5310,443,prior,2,5,15,15
5311,443,prior,3,4,11,12
5312,443,prior,4,5,10,7
5313,443,prior,5,4,11,0
5314,443,prior,6,3,5,7
5315,443,prior,7,4,14,22
5316,443,prior,8,3,11,9
5317,443,prior,9,6,15,3
5318,443,prior,10,3,17,4
5319,443,prior,11,4,8,12
5320,443,prior,12,6,18,2
5321,443,prior,13,5,20,19
5322,443,prior,14,4,17,8
5323,443,prior,15,2,12,1
5324,443,prior,16,4,15,8
5325,443,prior,17,0,13,7
5326,443,train,18,0,8,6
5327,444,prior,1,5,5,
5328,444,prior,2,3,11,11
5329,444,prior,3,4,17,1
5330,444,prior,4,3,17,2
5331,444,prior,5,0,7,13
5332,444,prior,6,2,11,6
5333,444,prior,7,2,17,3
5334,444,prior,8,6,14,3
5335,444,prior,9,1,14,3
5336,444,prior,10,3,12,30
5337,444,prior,11,5,9,9
5338,444,prior,12,5,10,30
5339,444,prior,13,3,12,16
5340,444,train,14,5,14,2
5341,445,prior,1,2,11,
5342,445,prior,2,6,20,11
5343,445,prior,3,6,12,15
5344,445,prior,4,3,3,19
5345,445,prior,5,6,16,2
5346,445,prior,6,6,12,10
5347,445,prior,7,0,12,19
5348,445,prior,8,5,17,10
5349,445,prior,9,3,13,11
5350,445,prior,10,4,21,15
5351,445,prior,11,2,8,21
5352,445,prior,12,4,20,13
5353,445,prior,13,1,13,6
5354,445,train,14,4,9,7
5355,446,prior,1,1,8,
5356,446,prior,2,4,17,3
5357,446,prior,3,5,9,12
5358,446,prior,4,3,6,15
5359,446,prior,5,4,10,4
5360,446,prior,6,0,4,12
5361,446,prior,7,3,15,7
5362,446,prior,8,1,15,10
5363,446,prior,9,5,15,12
5364,446,prior,10,1,19,15
5365,446,train,11,1,15,2
5366,447,prior,1,2,11,
5367,447,prior,2,1,13,15
5368,447,prior,3,1,13,4
5369,447,prior,4,3,8,15
5370,447,prior,5,0,11,5
5371,447,prior,6,0,15,18
5372,447,prior,7,3,13,7
5373,447,prior,8,6,13,7
5374,447,train,9,6,13,9
5375,448,prior,1,3,10,
5376,448,prior,2,5,20,13
5377,448,prior,3,6,10,2
5378,448,prior,4,4,11,8
5379,448,prior,5,4,18,14
5380,448,prior,6,3,15,22
5381,448,prior,7,0,16,4
5382,448,train,8,3,18,9
5383,449,prior,1,5,16,
5384,449,prior,2,4,13,4
5385,449,prior,3,0,15,11
5386,449,prior,4,2,14,3
5387,449,prior,5,6,11,2
5388,449,prior,6,5,14,2
5389,449,prior,7,2,12,30
5390,449,prior,8,3,15,15
5391,449,prior,9,4,19,9
5392,449,train,10,4,10,4
5393,450,prior,1,5,9,
5394,450,prior,2,6,15,14
5395,450,prior,3,2,16,1
5396,450,prior,4,5,17,6
5397,450,prior,5,2,9,4
5398,450,prior,6,3,23,6
5399,450,prior,7,5,17,5
5400,450,prior,8,4,11,12
5401,450,prior,9,1,15,6
5402,450,train,10,2,13,3
5403,451,prior,1,2,17,
5404,451,prior,2,3,3,0
5405,451,prior,3,2,14,9
5406,451,prior,4,1,13,22
5407,451,prior,5,6,3,6
5408,451,prior,6,1,15,4
5409,451,prior,7,0,19,6
5410,451,prior,8,4,16,5
5411,451,prior,9,4,9,2
5412,451,prior,10,5,7,10
5413,451,prior,11,2,9,15
5414,451,prior,12,5,17,5
5415,451,prior,13,1,12,15
5416,451,train,14,1,23,6
5417,452,prior,1,0,10,
5418,452,prior,2,5,10,9
5419,452,prior,3,0,6,6
5420,452,prior,4,1,17,2
5421,452,prior,5,2,9,3
5422,452,prior,6,4,10,25
5423,452,prior,7,5,16,10
5424,452,prior,8,5,10,8
5425,452,prior,9,3,21,5
5426,452,prior,10,2,11,17
5427,452,prior,11,5,10,28
5428,452,train,12,6,15,9
5429,453,prior,1,3,10,
5430,453,prior,2,6,11,3
5431,453,prior,3,1,6,13
5432,453,prior,4,5,8,16
5433,453,prior,5,6,13,7
5434,453,prior,6,0,3,3
5435,453,prior,7,5,13,7
5436,453,prior,8,6,11,11
5437,453,prior,9,1,11,1
5438,453,train,10,2,21,5
5439,454,prior,1,3,6,
5440,454,prior,2,6,16,9
5441,454,prior,3,3,14,10
5442,454,prior,4,0,12,17
5443,454,prior,5,1,9,26
5444,454,prior,6,0,9,12
5445,454,prior,7,2,8,28
5446,454,prior,8,5,16,11
5447,454,prior,9,6,14,5
5448,454,prior,10,2,9,3
5449,454,train,11,0,10,6
5450,455,prior,1,2,12,
5451,455,prior,2,6,11,16
5452,455,prior,3,3,13,8
5453,455,prior,4,2,15,21
5454,455,prior,5,1,12,11
5455,455,prior,6,2,16,0
5456,455,prior,7,0,15,5
5457,455,prior,8,5,15,21
5458,455,prior,9,5,18,14
5459,455,prior,10,2,15,1
5460,455,prior,11,4,11,14
5461,455,prior,12,2,15,9
5462,455,train,13,2,11,8
5463,456,prior,1,0,17,
5464,456,prior,2,0,14,7
5465,456,prior,3,6,10,6
5466,456,prior,4,0,13,7
5467,456,prior,5,2,10,11
5468,456,prior,6,2,11,3
5469,456,prior,7,5,17,12
5470,456,prior,8,3,11,9
5471,456,prior,9,5,12,15
5472,456,prior,10,0,10,9
5473,456,prior,11,5,13,5
5474,456,prior,12,3,16,28
5475,456,prior,13,0,11,17
5476,456,train,14,6,13,1
5477,457,prior,1,6,18,
5478,457,prior,2,5,11,7
5479,457,prior,3,6,13,6
5480,457,prior,4,1,15,6
5481,457,prior,5,5,2,23
5482,457,prior,6,3,13,8
5483,457,prior,7,2,7,18
5484,457,prior,8,4,13,11
5485,457,train,9,3,19,24
5486,458,prior,1,4,12,
5487,458,prior,2,0,7,6
5488,458,prior,3,5,12,11
5489,458,prior,4,1,10,3
5490,458,prior,5,1,8,21
5491,458,prior,6,5,12,14
5492,458,prior,7,5,21,10
5493,458,prior,8,3,9,7
5494,458,prior,9,6,13,3
5495,458,prior,10,1,7,6
5496,458,prior,11,0,18,13
5497,458,prior,12,5,7,19
5498,458,train,13,3,14,14
5499,459,prior,1,0,9,
5500,459,prior,2,6,15,3
5501,459,prior,3,4,11,7
5502,459,prior,4,1,15,9
5503,459,prior,5,1,6,9
5504,459,prior,6,6,11,30
5505,459,prior,7,4,11,18
5506,459,prior,8,3,12,11
5507,459,prior,9,4,10,25
5508,459,prior,10,5,17,10
5509,459,prior,11,1,18,9
5510,459,prior,12,3,10,19
5511,459,prior,13,1,16,9
5512,459,train,14,6,11,7
5513,460,prior,1,1,20,
5514,460,prior,2,5,15,4
5515,460,prior,3,2,13,11
5516,460,prior,4,5,16,1
5517,460,prior,5,4,13,15
5518,460,prior,6,1,9,1
5519,460,prior,7,1,15,4
5520,460,prior,8,2,6,16
5521,460,prior,9,2,14,2
5522,460,prior,10,2,15,6
5523,460,prior,11,6,12,8
5524,460,prior,12,2,19,4
5525,460,train,13,5,14,15
5526,461,prior,1,5,12,
5527,461,prior,2,1,13,9
5528,461,prior,3,3,16,13
5529,461,prior,4,5,7,5
5530,461,prior,5,5,10,3
5531,461,prior,6,5,4,2
5532,461,prior,7,6,15,15
5533,461,prior,8,1,14,14
5534,461,prior,9,3,7,6
5535,461,prior,10,5,17,30
5536,461,prior,11,1,15,16
5537,461,prior,12,5,13,14
5538,461,prior,13,1,20,21
5539,461,prior,14,5,20,1
5540,461,prior,15,5,16,28
5541,461,prior,16,0,9,3
5542,461,train,17,2,6,4
5543,462,prior,1,2,12,
5544,462,prior,2,4,16,8
5545,462,prior,3,6,8,26
5546,462,prior,4,2,8,9
5547,462,prior,5,1,10,16
5548,462,prior,6,0,14,8
5549,462,prior,7,1,9,5
5550,462,prior,8,5,11,30
5551,462,prior,9,4,10,5
5552,462,prior,10,5,5,5
5553,462,prior,11,0,12,10
5554,462,prior,12,1,3,3
5555,462,prior,13,0,20,30
5556,462,train,14,0,15,13
5557,463,prior,1,6,20,
5558,463,prior,2,3,17,5
5559,463,prior,3,0,18,18
5560,463,prior,4,4,9,1
5561,463,prior,5,6,13,4
5562,463,prior,6,5,11,22
5563,463,prior,7,6,15,7
5564,463,prior,8,6,9,6
5565,463,prior,9,5,14,30
5566,463,train,10,2,16,7
5567,464,prior,1,3,12,
5568,464,prior,2,2,4,5
5569,464,prior,3,5,15,3
5570,464,prior,4,4,15,10
5571,464,prior,5,4,10,11
5572,464,prior,6,0,16,4
5573,464,prior,7,1,18,27
5574,464,prior,8,2,7,1
5575,464,prior,9,6,9,12
5576,464,train,10,1,12,4
5577,465,prior,1,0,14,
5578,465,prior,2,4,15,21
5579,465,prior,3,1,18,9
5580,465,prior,4,1,16,10
5581,465,prior,5,5,9,14
5582,465,prior,6,4,23,3
5583,465,prior,7,6,16,10
5584,465,train,8,4,15,5
5585,466,prior,1,0,6,
5586,466,prior,2,6,19,7
5587,466,prior,3,1,13,11
5588,466,prior,4,1,8,1
5589,466,prior,5,6,15,13
5590,466,prior,6,6,16,15
5591,466,prior,7,1,10,3
5592,466,prior,8,4,18,2
5593,466,prior,9,4,19,5
5594,466,prior,10,2,20,5
5595,466,prior,11,4,13,8
5596,466,prior,12,2,17,3
5597,466,prior,13,0,8,23
5598,466,train,14,4,2,3
5599,467,prior,1,6,11,
5600,467,prior,2,5,11,4
5601,467,prior,3,0,11,25
5602,467,prior,4,5,14,20
5603,467,prior,5,3,13,19
5604,467,prior,6,1,12,3
5605,467,prior,7,4,13,22
5606,467,prior,8,5,6,7
5607,467,prior,9,2,8,11
5608,467,prior,10,0,10,9
5609,467,prior,11,5,11,19
5610,467,prior,12,6,9,4
5611,467,prior,13,6,10,12
5612,467,prior,14,4,15,7
5613,467,prior,15,5,11,5
5614,467,prior,16,5,15,10
5615,467,prior,17,1,5,4
5616,467,prior,18,6,15,6
5617,467,prior,19,0,19,30
5618,467,prior,20,3,14,10
5619,467,train,21,3,8,2
5620,468,prior,1,5,19,
5621,468,prior,2,3,12,21
5622,468,prior,3,1,8,5
5623,468,prior,4,0,15,10
5624,468,prior,5,0,9,8
5625,468,prior,6,0,7,15
5626,468,prior,7,1,12,4
5627,468,train,8,5,16,7
5628,469,prior,1,0,14,
5629,469,prior,2,0,16,1
5630,469,prior,3,6,14,11
5631,469,prior,4,0,17,7
5632,469,prior,5,5,12,2
5633,469,prior,6,4,13,9
5634,469,prior,7,5,7,16
5635,469,prior,8,0,12,14
5636,469,prior,9,5,7,8
5637,469,prior,10,0,9,24
5638,469,prior,11,6,8,3
5639,469,train,12,5,18,7
5640,470,prior,1,3,15,
5641,470,prior,2,1,14,7
5642,470,prior,3,5,10,2
5643,470,prior,4,5,12,2
5644,470,prior,5,5,9,23
5645,470,prior,6,2,13,18
5646,470,prior,7,0,7,14
5647,470,prior,8,1,10,10
5648,470,prior,9,5,13,0
