user_id,frequency,monetary,avg_order_value,total_items,recency,R,F,M,rfm_cell,rfm_score,segment,action
3051,15,786.92,52.46,108,12.0,2,4,4,24,10,At Risk,Win-back campaign; personalised reorders.
1571,14,997.98,71.28,102,2.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
780,14,701.08,50.08,92,1.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
4904,11,535.09,48.64,91,8.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
2034,12,544.22,45.35,78,7.0,3,3,2,33,8,Need Attention,Limited-time offers on past favourites.
1668,16,745.99,46.62,101,1.0,5,5,3,55,13,Champions,"Reward; early access, referrals, VIP perks."
4238,17,1210.56,71.21,144,23.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
2878,16,1171.74,73.23,126,12.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
4830,14,739.15,52.8,85,12.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
1301,6,314.62,52.44,38,30.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
505,15,862.82,57.52,118,15.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
3122,13,1048.97,80.69,103,4.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3996,8,394.49,49.31,51,2.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
328,7,379.46,54.21,54,7.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
2506,7,770.36,110.05,64,5.0,4,1,3,41,8,Promising,Targeted offers and brand awareness.
717,13,682.04,52.46,96,7.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
525,15,794.83,52.99,117,1.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
2580,21,784.46,37.36,154,5.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4319,13,739.01,56.85,99,9.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
1938,11,608.11,55.28,89,7.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
210,9,732.27,81.36,73,8.0,3,1,3,31,7,About to Sleep,Reactivate with relevant recommendations.
710,9,532.32,59.15,68,4.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
48,9,753.21,83.69,79,7.0,3,1,3,31,7,About to Sleep,Reactivate with relevant recommendations.
4907,9,500.26,55.58,74,10.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2530,15,1028.85,68.59,115,18.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
4243,12,772.21,64.35,79,12.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
3081,12,664.14,55.35,86,16.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
1015,12,790.06,65.84,94,12.0,2,3,4,23,9,At Risk,Win-back campaign; personalised reorders.
4100,19,854.72,44.99,128,13.0,2,5,4,25,11,Can't Lose Them,Aggressive win-back; they were valuable.
3835,14,935.96,66.85,104,17.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
3340,14,608.03,43.43,97,8.0,3,4,2,34,9,Loyal Customers,Upsell higher-value items; ask for reviews.
2766,16,1047.79,65.49,121,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
1218,13,710.05,54.62,95,7.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
2032,6,331.58,55.26,42,13.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
4547,13,817.18,62.86,82,10.0,2,4,4,24,10,At Risk,Win-back campaign; personalised reorders.
1077,8,565.15,70.64,85,13.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
456,14,912.92,65.21,108,1.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
4780,15,1144.73,76.32,127,30.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
3959,16,637.85,39.87,115,9.0,3,5,2,35,10,Loyal Customers,Upsell higher-value items; ask for reviews.
2145,10,577.29,57.73,71,12.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
796,11,636.15,57.83,85,7.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
1896,11,745.13,67.74,87,11.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
1281,13,720.97,55.46,103,8.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
1247,14,1059.69,75.69,131,6.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
531,15,885.85,59.06,115,4.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2731,13,795.05,61.16,95,2.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
4318,14,1011.91,72.28,109,25.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
3420,11,539.23,49.02,77,11.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
546,19,959.47,50.5,153,30.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
3028,19,1028.58,54.14,142,1.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4909,11,899.92,81.81,108,5.0,4,2,4,42,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
297,11,533.23,48.48,77,9.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
4846,17,1128.66,66.39,134,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1622,8,438.45,54.81,55,17.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4755,8,320.48,40.06,52,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
1261,17,1093.65,64.33,135,8.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2395,9,561.32,62.37,68,5.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
1741,11,682.25,62.02,75,7.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
3791,11,653.18,59.38,82,5.0,4,2,3,42,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4346,11,926.94,84.27,106,15.0,1,2,4,12,7,Hibernating,Low-cost reactivation; otherwise let lapse.
2854,10,525.31,52.53,69,0.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
233,13,761.01,58.54,99,5.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
1370,13,626.07,48.16,93,2.0,5,4,2,54,11,Champions,"Reward; early access, referrals, VIP perks."
3235,11,771.19,70.11,81,8.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
3665,17,1050.76,61.81,124,9.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2290,22,1234.46,56.11,154,12.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
1115,6,366.56,61.09,44,2.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
4629,8,669.23,83.65,77,15.0,1,1,3,11,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4616,12,651.01,54.25,99,5.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3897,17,1617.66,95.16,134,11.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
3304,11,591.29,53.75,71,20.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2781,12,690.96,57.58,104,22.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
1383,10,552.37,55.24,63,12.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
3144,16,915.76,57.24,124,1.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
1345,8,562.32,70.29,68,17.0,1,1,2,11,4,Hibernating,Low-cost reactivation; otherwise let lapse.
723,8,429.44,53.68,56,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
4119,9,486.25,54.03,75,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
4228,12,551.07,45.92,93,4.0,4,3,2,43,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2678,14,674.01,48.14,99,17.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
497,9,428.36,47.6,64,30.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4352,12,738.93,61.58,107,9.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
2668,10,765.09,76.51,91,3.0,5,2,3,52,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
884,12,515.1,42.93,90,10.0,2,3,1,23,6,At Risk,Win-back campaign; personalised reorders.
155,19,1181.53,62.19,147,9.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4185,13,432.3,33.25,70,8.0,3,4,1,34,8,Loyal Customers,Upsell higher-value items; ask for reviews.
2950,7,502.47,71.78,53,21.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
953,14,707.06,50.5,94,22.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
416,12,646.21,53.85,79,9.0,3,3,2,33,8,Need Attention,Limited-time offers on past favourites.
3931,14,758.8,54.2,120,2.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
1137,13,802.08,61.7,92,5.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
3670,13,716.98,55.15,102,2.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
4408,11,956.93,86.99,107,15.0,1,2,5,12,8,Hibernating,Low-cost reactivation; otherwise let lapse.
2507,8,594.44,74.31,56,2.0,5,1,2,51,8,New Customers,Onboarding support; build the second-order habit.
441,6,352.51,58.75,49,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
2673,11,565.17,51.38,83,3.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4331,9,650.25,72.25,75,9.0,3,1,3,31,7,About to Sleep,Reactivate with relevant recommendations.
3224,12,762.15,63.51,85,12.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
2315,16,965.84,60.37,116,8.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4796,5,226.6,45.32,40,16.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
2620,10,678.13,67.81,87,10.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
4863,13,648.06,49.85,94,14.0,2,4,2,24,8,At Risk,Win-back campaign; personalised reorders.
3891,10,387.23,38.72,77,11.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2421,9,452.37,50.26,63,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
1949,14,665.96,47.57,104,5.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
2786,15,740.78,49.39,122,19.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
4720,6,492.47,82.08,53,3.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
2295,9,494.32,54.92,68,5.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
2677,18,1037.66,57.65,134,12.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
4045,12,863.1,71.93,90,5.0,4,3,4,43,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3933,5,289.62,57.92,38,30.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4856,9,648.35,72.04,65,4.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
2323,11,667.08,60.64,92,4.0,4,2,3,42,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
865,15,914.85,60.99,115,7.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
2257,17,1179.6,69.39,140,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
2824,12,844.06,70.34,94,6.0,4,3,4,43,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3336,8,430.35,53.79,65,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
809,12,695.0,57.92,100,27.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
4943,10,567.14,56.71,86,2.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
908,14,714.94,51.07,106,4.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
4753,11,609.16,55.38,84,18.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4270,12,669.19,55.77,81,15.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
3961,8,551.27,68.91,73,11.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2377,13,649.03,49.93,97,12.0,2,4,2,24,8,At Risk,Win-back campaign; personalised reorders.
2957,9,606.32,67.37,68,18.0,1,1,2,11,4,Hibernating,Low-cost reactivation; otherwise let lapse.
684,12,551.15,45.93,85,13.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
3928,15,1297.64,86.51,136,8.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1156,18,1147.52,63.75,148,13.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
3606,7,514.41,73.49,59,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
1935,8,372.43,46.55,57,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
2402,17,883.69,51.98,131,6.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
396,13,867.86,66.76,114,16.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
1395,9,669.22,74.36,78,19.0,1,1,3,11,5,Hibernating,Low-cost reactivation; otherwise let lapse.
1472,11,858.0,78.0,100,7.0,3,2,4,32,9,About to Sleep,Reactivate with relevant recommendations.
4072,19,1114.29,58.65,171,8.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
514,12,1007.06,83.92,94,7.0,3,3,5,33,11,Need Attention,Limited-time offers on past favourites.
2356,6,426.43,71.07,57,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
3053,11,631.1,57.37,90,7.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
2308,11,581.25,52.84,75,8.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
2830,14,620.02,44.29,98,2.0,5,4,2,54,11,Champions,"Reward; early access, referrals, VIP perks."
2767,17,1191.51,70.09,149,1.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3538,11,564.25,51.3,75,27.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2097,12,909.07,75.76,93,30.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
2435,13,736.99,56.69,101,2.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
1056,19,1177.52,61.97,148,13.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
916,11,655.08,59.55,92,10.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
3215,11,542.21,49.29,79,10.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
3552,15,793.96,52.93,104,2.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
114,15,1212.75,80.85,125,14.0,2,4,5,24,11,At Risk,Win-back campaign; personalised reorders.
4697,11,757.14,68.83,86,12.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
3092,10,410.35,41.04,65,8.0,3,2,1,32,6,About to Sleep,Reactivate with relevant recommendations.
2873,16,1212.68,75.79,132,6.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
2750,15,1398.68,93.25,132,2.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
4478,15,1192.73,79.52,127,11.0,2,4,5,24,11,At Risk,Win-back campaign; personalised reorders.
754,13,878.85,67.6,115,8.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
3768,18,1120.6,62.26,140,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3474,10,812.09,81.21,91,2.0,5,2,4,52,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4162,11,700.14,63.65,86,12.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
2349,10,404.27,40.43,73,19.0,1,2,1,12,4,Hibernating,Low-cost reactivation; otherwise let lapse.
98,15,839.63,55.98,137,1.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
2833,17,986.72,58.04,128,8.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3622,8,397.43,49.68,57,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
3025,9,791.27,87.92,73,3.0,5,1,4,51,10,New Customers,Onboarding support; build the second-order habit.
2476,17,1190.41,70.02,159,6.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
2650,11,676.15,61.47,85,12.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
4630,13,951.95,73.23,105,19.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
4860,8,452.49,56.56,51,5.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
1132,17,1229.61,72.33,139,27.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
4877,13,787.99,60.61,101,7.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
3904,8,618.33,77.29,67,11.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
306,13,777.97,59.84,103,5.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1809,13,972.91,74.84,109,2.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
2634,13,996.7,76.67,130,4.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3434,11,499.17,45.38,83,13.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2336,11,588.24,53.48,76,3.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
412,8,515.35,64.42,65,5.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
4337,14,935.83,66.85,117,8.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
3312,18,1124.56,62.48,144,14.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
26,8,473.42,59.18,58,30.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
564,9,566.18,62.91,82,1.0,5,1,2,51,8,New Customers,Onboarding support; build the second-order habit.
3842,10,579.28,57.93,72,3.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
72,15,953.86,63.59,114,7.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1960,18,946.76,52.6,124,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3618,12,700.1,58.34,90,5.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4090,8,483.39,60.42,61,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
1916,11,670.19,60.93,81,5.0,4,2,3,42,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4076,9,559.34,62.15,66,12.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4327,7,339.46,48.49,54,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
3609,20,949.33,47.47,167,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
310,14,871.05,62.22,95,10.0,2,4,4,24,10,At Risk,Win-back campaign; personalised reorders.
37,9,590.21,65.58,79,10.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
3033,14,764.97,54.64,103,1.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
1962,8,512.29,64.04,71,15.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
3974,13,805.98,62.0,102,14.0,2,4,4,24,10,At Risk,Win-back campaign; personalised reorders.
584,10,452.36,45.24,64,15.0,1,2,1,12,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2935,14,670.93,47.92,107,11.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
2454,5,259.6,51.92,40,7.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
1821,12,693.18,57.77,82,5.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
806,12,684.05,57.0,95,10.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
4468,16,813.78,50.86,122,13.0,2,5,4,25,11,Can't Lose Them,Aggressive win-back; they were valuable.
831,3,164.79,54.93,21,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
813,13,727.13,55.93,87,14.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
2861,7,452.41,64.63,59,10.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
1298,6,348.53,58.09,47,8.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
